Overpotential / V,Current / A,Tafel
3.939516699999998650e-01,8.718999999999999320e-03,-2.059533322336470906e+00
3.946101200000000642e-01,8.884000000000001271e-03,-2.051391450123563498e+00
3.952437300000002374e-01,9.060999999999999610e-03,-2.042823869595153941e+00
3.958814800000001188e-01,9.236000000000001153e-03,-2.034516075754861042e+00
3.965026699999998350e-01,9.419000000000000289e-03,-2.025995203102585407e+00
3.971487000000000211e-01,9.589999999999999566e-03,-2.018181392829336396e+00
3.977740300000001117e-01,9.771000000000000171e-03,-2.010060986715464626e+00
3.984159200000001455e-01,9.944000000000001449e-03,-2.002438884366411376e+00
3.990308999999998552e-01,1.013000000000000185e-02,-1.994390554639719593e+00
3.996583000000000219e-01,1.031000000000000145e-02,-1.986741334716483287e+00
4.002650000000000929e-01,1.050000000000000065e-02,-1.978810700930061950e+00
4.008716999999999420e-01,1.068999999999999985e-02,-1.971022294791221929e+00
4.014990999999998866e-01,1.086999999999999945e-02,-1.963770455913705471e+00
4.021265000000000533e-01,1.105000000000000079e-02,-1.956637721978870426e+00
4.027125000000002508e-01,1.124999999999999958e-02,-1.948847477552618779e+00
4.033192000000000998e-01,1.144000000000000052e-02,-1.941573975542994601e+00
4.039258999999999489e-01,1.163000000000000145e-02,-1.934420285271551521e+00
4.045326000000000199e-01,1.182000000000000065e-02,-1.927382523454763463e+00
4.051186000000002174e-01,1.201999999999999943e-02,-1.920095532333279342e+00
4.057253000000000664e-01,1.221000000000000037e-02,-1.913284336055117496e+00
4.063319999999999155e-01,1.240000000000000130e-02,-1.906578314837764854e+00
4.069180000000001129e-01,1.260000000000000009e-02,-1.899629454882437063e+00
4.075247000000001840e-01,1.278999999999999929e-02,-1.893129455521346038e+00
4.080900000000000638e-01,1.300000000000000114e-02,-1.886056647693163280e+00
4.086552999999999436e-01,1.321000000000000126e-02,-1.879097182385472742e+00
4.092413000000001411e-01,1.341000000000000004e-02,-1.872571222148400993e+00
4.098480000000002121e-01,1.359999999999999924e-02,-1.866461091629782576e+00
4.104339999999999655e-01,1.380000000000000150e-02,-1.860120913598763526e+00
4.109992999999998453e-01,1.400999999999999988e-02,-1.853561864714225349e+00
4.116267000000000120e-01,1.418999999999999949e-02,-1.848017604542526060e+00
4.121506000000001446e-01,1.442000000000000053e-02,-1.841034739616589810e+00
4.126952000000001508e-01,1.464000000000000024e-02,-1.834458923277626941e+00
4.132397999999999350e-01,1.485999999999999995e-02,-1.827981190575443504e+00
4.138258000000001324e-01,1.506000000000000047e-02,-1.822175028135318176e+00
4.143704000000001386e-01,1.528000000000000018e-02,-1.815876645760328811e+00
4.149357000000000184e-01,1.549000000000000030e-02,-1.809948582240793913e+00
4.155009999999998982e-01,1.569999999999999868e-02,-1.804100347590766207e+00
4.160456000000001264e-01,1.592000000000000012e-02,-1.798056936598349864e+00
4.166316000000001019e-01,1.612000000000000238e-02,-1.792634962530928133e+00
4.171141000000000432e-01,1.637000000000000260e-02,-1.785951320588058389e+00
4.176587000000000494e-01,1.659000000000000058e-02,-1.780153613975639315e+00
4.182033000000000555e-01,1.680999999999999855e-02,-1.774432286560529093e+00
4.187479000000002838e-01,1.703000000000000000e-02,-1.768785352037399061e+00
4.193339000000000372e-01,1.723000000000000226e-02,-1.763714722551971370e+00
4.198371000000000741e-01,1.746999999999999942e-02,-1.757707095017069010e+00
4.203609999999999847e-01,1.770000000000000046e-02,-1.752026733638193390e+00
4.209056000000002129e-01,1.792000000000000190e-02,-1.746661994673893492e+00
4.214088000000000278e-01,1.815999999999999906e-02,-1.740884155814933720e+00
4.220154999999998768e-01,1.835000000000000173e-02,-1.736363931411891715e+00
4.224980000000000402e-01,1.860000000000000195e-02,-1.730487055782083727e+00
4.230012000000002992e-01,1.883999999999999911e-02,-1.724919101543141542e+00
4.235250999999999877e-01,1.907000000000000015e-02,-1.719649306953994428e+00
4.240903999999998675e-01,1.928000000000000200e-02,-1.714892970433187891e+00
4.245936000000001265e-01,1.951999999999999916e-02,-1.709520186669327035e+00
4.250968000000001634e-01,1.976000000000000326e-02,-1.704213059748390657e+00
4.255999999999999783e-01,2.000000000000000042e-02,-1.698970004336018746e+00
4.261445999999999845e-01,2.021999999999999839e-02,-1.694218848745017825e+00
4.266478000000000215e-01,2.046000000000000249e-02,-1.689094370623858588e+00
4.271717000000001541e-01,2.069000000000000006e-02,-1.684239509334265472e+00
4.276749000000001910e-01,2.093000000000000069e-02,-1.679230771661313515e+00
4.281781000000000059e-01,2.117000000000000132e-02,-1.674279141980588026e+00
4.287227000000000121e-01,2.138999999999999929e-02,-1.669789215428471918e+00
4.292052000000001755e-01,2.163999999999999951e-02,-1.664742743565468253e+00
4.297083999999999904e-01,2.188000000000000014e-02,-1.659952682338606822e+00
4.302116000000000273e-01,2.212000000000000077e-02,-1.655214877367339410e+00
4.307148000000000643e-01,2.236000000000000140e-02,-1.650528200785614352e+00
4.312387000000001969e-01,2.258999999999999897e-02,-1.646083769079637049e+00
4.317419000000000118e-01,2.282999999999999960e-02,-1.641494088509764637e+00
4.322657999999999223e-01,2.306000000000000064e-02,-1.637140697041319815e+00
4.327483000000000857e-01,2.331000000000000086e-02,-1.632457726479423332e+00
4.332308000000002490e-01,2.355999999999999761e-02,-1.627824713884935992e+00
4.337547000000001596e-01,2.378999999999999865e-02,-1.623605557962733759e+00
4.342372000000001009e-01,2.403999999999999887e-02,-1.619065536669298089e+00
4.347197000000000422e-01,2.428999999999999909e-02,-1.614572485194869511e+00
4.352022000000002055e-01,2.453999999999999931e-02,-1.610125441609014496e+00
4.357261000000001161e-01,2.477000000000000035e-02,-1.606073993414163015e+00
4.361878999999999618e-01,2.503000000000000017e-02,-1.601539150391776856e+00
4.366910999999999987e-01,2.527000000000000079e-02,-1.597394758080085131e+00
4.371736000000001621e-01,2.552000000000000102e-02,-1.593119329950875240e+00
4.376768000000001990e-01,2.576000000000000165e-02,-1.589054141312225443e+00
4.381386000000000447e-01,2.602000000000000146e-02,-1.584692707774432607e+00
4.386418000000000816e-01,2.626000000000000209e-02,-1.580705278246539391e+00
4.391036000000001494e-01,2.651999999999999844e-02,-1.576426480267264507e+00
4.395654000000002171e-01,2.678000000000000172e-02,-1.572189427324009792e+00
4.400686000000000320e-01,2.701999999999999888e-02,-1.568314655313988171e+00
4.406339000000001338e-01,2.723000000000000073e-02,-1.564952358660035348e+00
4.411164000000002972e-01,2.748000000000000095e-02,-1.560983271612487178e+00
