Reference electrode potential (V vs. RHE),0.929,,,,
Working area (cm²),2,,,,
Solution resistance (ohm),2.3,Compensation level (%),90,,
,,,,,
File,Point,Original Potential,Original Current,"Potential (V vs. RHE, iR-corrected)",Current density
,,V,mA,"V vs. RHE, iR-corrected",mA/cm²
Ni_foil_LSV 2.3 ohm.txt,130,0.129,-0.006952,1.058014391,-0.003476
Ni_foil_LSV 2.3 ohm.txt,131,0.13,-0.007186,1.059014875,-0.003593
Ni_foil_LSV 2.3 ohm.txt,132,0.131,-0.006796,1.060014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,133,0.132,-0.006405,1.061013258,-0.0032025
Ni_foil_LSV 2.3 ohm.txt,134,0.133,-0.006874,1.062014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,135,0.134,-0.006796,1.063014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,136,0.135,-0.006796,1.064014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,137,0.136,-0.006952,1.065014391,-0.003476
Ni_foil_LSV 2.3 ohm.txt,138,0.137,-0.006717,1.066013904,-0.0033585
Ni_foil_LSV 2.3 ohm.txt,139,0.138,-0.006874,1.067014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,140,0.139,-0.006639,1.068013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,141,0.14,-0.006874,1.069014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,142,0.141,-0.006796,1.070014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,143,0.142,-0.006796,1.071014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,144,0.143,-0.006561,1.072013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,145,0.144,-0.006561,1.073013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,146,0.145,-0.006249,1.074012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,147,0.146,-0.006014,1.075012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,148,0.147,-0.006014,1.076012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,149,0.148,-0.006327,1.077013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,150,0.149,-0.006483,1.07801342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,151,0.15,-0.006561,1.079013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,152,0.151,-0.006796,1.080014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,153,0.152,-0.006327,1.081013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,154,0.153,-0.006483,1.08201342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,155,0.154,-0.006952,1.083014391,-0.003476
Ni_foil_LSV 2.3 ohm.txt,156,0.155,-0.007108,1.084014714,-0.003554
Ni_foil_LSV 2.3 ohm.txt,157,0.156,-0.006561,1.085013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,158,0.157,-0.006796,1.086014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,159,0.158,-0.006796,1.087014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,160,0.159,-0.006874,1.088014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,161,0.16,-0.006874,1.089014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,162,0.161,-0.006874,1.090014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,163,0.162,-0.006874,1.091014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,164,0.163,-0.006639,1.092013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,165,0.164,-0.006717,1.093013904,-0.0033585
Ni_foil_LSV 2.3 ohm.txt,166,0.165,-0.006874,1.094014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,167,0.166,-0.006483,1.09501342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,168,0.167,-0.006717,1.096013904,-0.0033585
Ni_foil_LSV 2.3 ohm.txt,169,0.168,-0.006796,1.097014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,170,0.169,-0.006483,1.09801342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,171,0.17,-0.006639,1.099013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,172,0.171,-0.006561,1.100013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,173,0.172,-0.006171,1.101012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,174,0.173,-0.006483,1.10201342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,175,0.174,-0.006639,1.103013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,176,0.175,-0.006327,1.104013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,177,0.176,-0.006796,1.105014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,178,0.177,-0.006483,1.10601342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,179,0.178,-0.006561,1.107013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,180,0.179,-0.006561,1.108013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,181,0.18,-0.00703,1.109014552,-0.003515
Ni_foil_LSV 2.3 ohm.txt,182,0.181,-0.006483,1.11001342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,183,0.182,-0.006561,1.111013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,184,0.183,-0.006717,1.112013904,-0.0033585
Ni_foil_LSV 2.3 ohm.txt,185,0.184,-0.006405,1.113013258,-0.0032025
Ni_foil_LSV 2.3 ohm.txt,186,0.185,-0.006639,1.114013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,187,0.186,-0.006874,1.115014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,188,0.187,-0.006327,1.116013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,189,0.188,-0.006405,1.117013258,-0.0032025
Ni_foil_LSV 2.3 ohm.txt,190,0.189,-0.006639,1.118013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,191,0.19,-0.006561,1.119013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,192,0.191,-0.006796,1.120014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,193,0.192,-0.006796,1.121014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,194,0.193,-0.006639,1.122013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,195,0.194,-0.006874,1.123014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,196,0.195,-0.006561,1.124013581,-0.0032805
Ni_foil_LSV 2.3 ohm.txt,197,0.196,-0.006249,1.125012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,198,0.197,-0.005936,1.126012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,199,0.198,-0.006093,1.127012613,-0.0030465
Ni_foil_LSV 2.3 ohm.txt,200,0.199,-0.005858,1.128012126,-0.002929
Ni_foil_LSV 2.3 ohm.txt,201,0.2,-0.006171,1.129012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,202,0.201,-0.005936,1.130012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,203,0.202,-0.005936,1.131012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,204,0.203,-0.006249,1.132012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,205,0.204,-0.006171,1.133012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,206,0.205,-0.006093,1.134012613,-0.0030465
Ni_foil_LSV 2.3 ohm.txt,207,0.206,-0.00578,1.135011965,-0.00289
Ni_foil_LSV 2.3 ohm.txt,208,0.207,-0.005936,1.136012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,209,0.208,-0.006014,1.137012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,210,0.209,-0.006249,1.138012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,211,0.21,-0.006327,1.139013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,212,0.211,-0.006639,1.140013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,213,0.212,-0.006327,1.141013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,214,0.213,-0.006249,1.142012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,215,0.214,-0.006014,1.143012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,216,0.215,-0.006327,1.144013097,-0.0031635
Ni_foil_LSV 2.3 ohm.txt,217,0.216,-0.006405,1.145013258,-0.0032025
Ni_foil_LSV 2.3 ohm.txt,218,0.217,-0.006249,1.146012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,219,0.218,-0.006014,1.147012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,220,0.219,-0.006014,1.148012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,221,0.22,-0.006014,1.149012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,222,0.221,-0.006483,1.15001342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,223,0.222,-0.006249,1.151012935,-0.0031245
Ni_foil_LSV 2.3 ohm.txt,224,0.223,-0.005858,1.152012126,-0.002929
Ni_foil_LSV 2.3 ohm.txt,225,0.224,-0.006171,1.153012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,226,0.225,-0.005936,1.154012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,227,0.226,-0.006483,1.15501342,-0.0032415
Ni_foil_LSV 2.3 ohm.txt,228,0.227,-0.005936,1.156012288,-0.002968
Ni_foil_LSV 2.3 ohm.txt,229,0.228,-0.005624,1.157011642,-0.002812
Ni_foil_LSV 2.3 ohm.txt,230,0.229,-0.006014,1.158012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,231,0.23,-0.006093,1.159012613,-0.0030465
Ni_foil_LSV 2.3 ohm.txt,232,0.231,-0.006171,1.160012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,233,0.232,-0.006093,1.161012613,-0.0030465
Ni_foil_LSV 2.3 ohm.txt,234,0.233,-0.006171,1.162012774,-0.0030855
Ni_foil_LSV 2.3 ohm.txt,235,0.234,-0.005858,1.163012126,-0.002929
Ni_foil_LSV 2.3 ohm.txt,236,0.235,-0.00578,1.164011965,-0.00289
Ni_foil_LSV 2.3 ohm.txt,237,0.236,-0.00578,1.165011965,-0.00289
Ni_foil_LSV 2.3 ohm.txt,238,0.237,-0.006014,1.166012449,-0.003007
Ni_foil_LSV 2.3 ohm.txt,239,0.238,-0.005624,1.167011642,-0.002812
Ni_foil_LSV 2.3 ohm.txt,240,0.239,-0.005468,1.168011319,-0.002734
Ni_foil_LSV 2.3 ohm.txt,241,0.24,-0.005624,1.169011642,-0.002812
Ni_foil_LSV 2.3 ohm.txt,242,0.241,-0.005546,1.17001148,-0.002773
Ni_foil_LSV 2.3 ohm.txt,243,0.242,-0.005702,1.171011803,-0.002851
Ni_foil_LSV 2.3 ohm.txt,244,0.243,-0.005468,1.172011319,-0.002734
Ni_foil_LSV 2.3 ohm.txt,245,0.244,-0.005233,1.173010832,-0.0026165
Ni_foil_LSV 2.3 ohm.txt,246,0.245,-0.005077,1.174010509,-0.0025385
Ni_foil_LSV 2.3 ohm.txt,247,0.246,-0.005233,1.175010832,-0.0026165
Ni_foil_LSV 2.3 ohm.txt,248,0.247,-0.00539,1.176011157,-0.002695
Ni_foil_LSV 2.3 ohm.txt,249,0.248,-0.004999,1.177010348,-0.0024995
Ni_foil_LSV 2.3 ohm.txt,250,0.249,-0.005233,1.178010832,-0.0026165
Ni_foil_LSV 2.3 ohm.txt,251,0.25,-0.004921,1.179010186,-0.0024605
Ni_foil_LSV 2.3 ohm.txt,252,0.251,-0.004765,1.180009864,-0.0023825
Ni_foil_LSV 2.3 ohm.txt,253,0.252,-0.004609,1.181009541,-0.0023045
Ni_foil_LSV 2.3 ohm.txt,254,0.253,-0.004687,1.182009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,255,0.254,-0.004609,1.183009541,-0.0023045
Ni_foil_LSV 2.3 ohm.txt,256,0.255,-0.004296,1.184008893,-0.002148
Ni_foil_LSV 2.3 ohm.txt,257,0.256,-0.004765,1.185009864,-0.0023825
Ni_foil_LSV 2.3 ohm.txt,258,0.257,-0.004765,1.186009864,-0.0023825
Ni_foil_LSV 2.3 ohm.txt,259,0.258,-0.005312,1.187010996,-0.002656
Ni_foil_LSV 2.3 ohm.txt,260,0.259,-0.004999,1.188010348,-0.0024995
Ni_foil_LSV 2.3 ohm.txt,261,0.26,-0.004687,1.189009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,262,0.261,-0.004765,1.190009864,-0.0023825
Ni_foil_LSV 2.3 ohm.txt,263,0.262,-0.004687,1.191009702,-0.0023435
Ni_foil_LSV 2.3 ohm.txt,264,0.263,-0.004843,1.192010025,-0.0024215
