Overpotential / V,<I>/A,Tafel
-0.80627345,-0.001321517613199,-2.87892704421281
-0.80728603,-0.001321933143807,-2.87879050854936
-0.80828606,-0.001322674481405,-2.87854702529414
-0.80929395,-0.001322544778111,-2.87858961490168
-0.81029501,-0.001323047293833,-2.87842463118393
-0.81131151,-0.001326051555712,-2.87743959061757
-0.8123052,-0.00132417225341,-2.87805551652808
-0.81331415,-0.001325920015849,-2.87748267330901
-0.8142992,-0.001324244355024,-2.87803186969472
-0.81528524,-0.001324515741456,-2.87794287588163
-0.81629171,-0.001324856741699,-2.87783107995611
-0.81728322,-0.001324701822466,-2.87788186620314
-0.81828447,-0.001324814812177,-2.87784482487481
-0.8192965,-0.001325170031024,-2.87772839433243
-0.82027791,-0.001323916658759,-2.87813935309892
-0.82129531,-0.001325114930118,-2.87774645278284
-0.82229288,-0.001322726734121,-2.87852986867848
-0.82330796,-0.001324246424768,-2.87803119090945
-0.82428244,-0.001322118041554,-2.87872976837009
-0.82527447,-0.001322564232819,-2.87858322645254
-0.82629996,-0.001323911298894,-2.87814111133985
-0.82728751,-0.001324086435553,-2.87808366349263
-0.82829072,-0.001324604663584,-2.87791372025001
-0.82928669,-0.001325241443322,-2.87770499119901
-0.83029095,-0.001324102185529,-2.87807849760121
-0.83129571,-0.001325475959038,-2.87762814492198
-0.83229678,-0.0013230312904,-2.87842988439355
-0.83331803,-0.001325807542851,-2.87751951450158
-0.83428944,-0.001325140725959,-2.87773799851038
-0.8352864,-0.001325300321949,-2.87768569653014
-0.83629191,-0.001325823864589,-2.87751416802622
-0.83730289,-0.001325701559997,-2.87755423266893
-0.83829952,-0.001325865786523,-2.87750043605394
-0.83928502,-0.001326145913728,-2.87740868857039
-0.84030146,-0.001325029759081,-2.87777436771984
-0.84129055,-0.001327626831002,-2.87692397919335
-0.84232621,-0.001324731951924,-2.87787198857758
-0.84331177,-0.001326312511332,-2.87735413358143
-0.84428907,-0.00132610928281,-2.87742068485593
-0.845271125,-0.00132662727394,-2.87725107834772
-0.84631107,-0.001328343375,-2.87668964590816
-0.847301572,-0.001328380836933,-2.87667739811008
-0.848311804,-0.00132830957682,-2.87670069617552
-0.84930709,-0.001328544397183,-2.87662392779535
-0.850300334,-0.001327592273277,-2.87693528389435
-0.851307496,-0.001330284568999,-2.87605544660715
-0.852294258,-0.001327864176697,-2.87684634539544
-0.853312015,-0.001329160603798,-2.87642253965232
-0.854295574,-0.001327330483331,-2.87702093153087
-0.855277843,-0.001327566762765,-2.87694362921337
-0.856279231,-0.001327844590225,-2.87685275144197
-0.857298277,-0.001327686634467,-2.87690441667078
-0.858279206,-0.001328589235881,-2.87660927049787
-0.859279714,-0.001330073796765,-2.87612426231223
-0.860279917,-0.001330177293332,-2.87609047002238
-0.861319139,-0.001331325042993,-2.87571589858684
-0.862275347,-0.001327298440867,-2.87703141575713
-0.863301649,-0.001328211228743,-2.87673285254142
-0.864281386,-0.001326245326687,-2.87737613341876
-0.865292296,-0.001327614776652,-2.87692792244091
-0.86628168,-0.001328291444591,-2.87670662459851
-0.867271483,-0.001328314202665,-2.87669918374546
-0.868304141,-0.001328577774128,-2.87661301717681
-0.869278624,-0.001328164326234,-2.87674818885232
-0.870300203,-0.001328302508151,-2.87670300730263
-0.871301345,-0.001330167403238,-2.87609369908754
-0.872295603,-0.001328355067306,-2.87668582319038
-0.87330234,-0.001329909710145,-2.8761778430307
-0.874312542,-0.001327515636329,-2.87696035481784
-0.875298857,-0.001328532011007,-2.87662797679297
-0.876288905,-0.001328330387948,-2.87669389197333
-0.877284951,-0.00132887331355,-2.87651641999699
-0.878276802,-0.0013294715088,-2.87632096536782
-0.879270002,-0.001329598294502,-2.87627955063639
-0.880283557,-0.00132885967333,-2.87652087783535
-0.881275236,-0.00133049690889,-2.87598613009691
-0.88228964,-0.001327896224818,-2.8768358637858
-0.883291367,-0.001330892091962,-2.87585715546844
-0.884267389,-0.001329467552818,-2.87632225765867
-0.885296575,-0.001332101784647,-2.87546258986432
-0.8862871,-0.001332327521234,-2.87538900100671
-0.887279931,-0.00133293452652,-2.8751911825213
-0.88829188,-0.001332991028412,-2.87517277356024
-0.889305904,-0.001334764734738,-2.87459527617879
-0.89026225,-0.001334122867358,-2.87480417180002
-0.891310297,-0.001335103415919,-2.87448509293366
-0.892282124,-0.001331421892952,-2.87568430609691
-0.893288385,-0.00133513382229,-2.87447520218756
-0.894296352,-0.001333327205921,-2.87506325922242
-0.895277261,-0.001335369438899,-2.87439856719906
-0.896303873,-0.001334313653961,-2.87474206983989
-0.897293538,-0.001335322354403,-2.87441388048743
-0.89828851,-0.001334974165592,-2.874527138681
-0.899277933,-0.001335192333631,-2.87445616994125
-0.900281645,-0.00133047614426,-2.87599290804175
-0.901264764,-0.00133339329671,-2.87504173250825
-0.902264956,-0.001330958728161,-2.87583541139969
-0.903280392,-0.001333389974579,-2.87504281454834
-0.904291313,-0.001329966802426,-2.87615919941123
-0.905289754,-0.001331471332797,-2.87566817968841
-0.906280737,-0.001331198847542,-2.87575706703463
-0.907275039,-0.001331196347872,-2.87575788253549
-0.908303786,-0.001331652283117,-2.8756091619809
-0.909304078,-0.001332293048501,-2.87540023811697
-0.910278108,-0.001332103611419,-2.87546199429688
-0.911291636,-0.001334331052585,-2.87473640694583
-0.912278212,-0.001331711416305,-2.87558987718138
-0.913285598,-0.001333624217107,-2.87496652681188
-0.914294522,-0.001332208075457,-2.87542793810459
-0.915275642,-0.001332501858749,-2.87533217648993
-0.91628072,-0.001332945685696,-2.87518754667257
-0.917279947,-0.001332753080875,-2.87525030485978
-0.918293506,-0.001333446862659,-2.87502428609619
-0.919300159,-0.001333278878006,-2.87507900099019
-0.920283084,-0.001332231024349,-2.87542045692239
-0.921278001,-0.001334886092141,-2.87455579172662
-0.92225465,-0.001332522533972,-2.8753254379885
-0.923283156,-0.001335225579087,-2.87444535641412
-0.924294119,-0.001334031457426,-2.87483392932081
-0.92530841,-0.001334316141489,-2.87474126019614
-0.926280651,-0.001334453827253,-2.87469644841533
-0.927276233,-0.001334384411849,-2.87471904006316
-0.928294761,-0.001334809863181,-2.87458059291531
-0.929315451,-0.001334403614065,-2.8747127904725
-0.930297645,-0.001331438700082,-2.87567882383932
-0.93130787,-0.001333302015508,-2.87507146438066
-0.932279853,-0.001330668844697,-2.87593001125344
-0.933302722,-0.001333738408707,-2.87492934193039
-0.934310284,-0.001331083386033,-2.87579473719286
-0.93530877,-0.001331726792924,-2.87558486262493
-0.9362978373,-0.001331550947632,-2.87564221198725
-0.9372843822,-0.001331712995414,-2.87558936220645
-0.9382847172,-0.001332324508164,-2.87538998316848
-0.9392762265,-0.001333201553949,-2.87510418880774
-0.9403021635,-0.001332784543849,-2.87524005237197
-0.9412761241,-0.001335720324268,-2.87428446576931
-0.9422872068,-0.001332415219396,-2.87536041526178
-0.9432961203,-0.001335237277465,-2.87444155142524
-0.94428154517,-0.001333205558222,-2.87510288440548
-0.94529317749,-0.001334702959353,-2.87461537659731
-0.9463056656,-0.001334526401013,-2.87467283011858
-0.9473035458,-0.001334829828529,-2.87457409702698
-0.9483020428,-0.001334839828036,-2.87457084364265
-0.9492876536,-0.001336121806392,-2.87415394797385
-0.9502932776,-0.001334686145048,-2.87462084778151
-0.9512726228,-0.001337282302341,-2.87377690282984
-0.9522939438,-0.001333377600958,-2.87504684474223
-0.9532997056,-0.001337085505189,-2.87384081918214
-0.9543014287,-0.00133407425094,-2.8748199980986
-0.955287857,-0.001335478538026,-2.8743630869699
-0.956281042,-0.001333807598937,-2.87490681265796
-0.957288972,-0.001333657884901,-2.87495556303933
-0.958304016,-0.001332672029182,-2.87527671738427
-0.959281655,-0.001333177215385,-2.8751121172415
-0.960289439,-0.001331439269914,-2.87567863796925
-0.961281249,-0.001334398743731,-2.87471437557245
-0.962268382,-0.001331752311714,-2.875576540675
-0.963278092,-0.001336564063474,-2.87401022003767
-0.964304708,-0.001332262298989,-2.87541026181069
-0.965295976,-0.001334611867313,-2.87464501773967
-0.966300528,-0.001332428830503,-2.87535597880806
-0.967308422,-0.001334193111846,-2.87478130584736
-0.96830251,-0.001334311145047,-2.8747428864459
-0.969322096,-0.001335392819097,-2.87439096345905
-0.970312759,-0.001335022308622,-2.87451147704803
-0.971299391,-0.001337458874754,-2.87371956313242
-0.972312526,-0.001333288058639,-2.87507601055466
-0.973315615,-0.00133796691798,-2.87355462462244
-0.97428484,-0.001333360644954,-2.87505236751813
-0.975301638,-0.001335786961571,-2.87426279993808
-0.976282362,-0.001333371303562,-2.87504889587232
-0.977282572,-0.001335876850894,-2.87423357587411
-0.97829384,-0.001333589346045,-2.87497788271554
-0.979295361,-0.001334516729884,-2.87467597740246
-0.980269599,-0.001333319344178,-2.8750658199752
-0.981284346,-0.001335997564235,-2.87419433365701
-0.98230068,-0.00133503294543,-2.87450801681488
-0.983296085,-0.001338231804332,-2.87346865291881
-0.984275881,-0.001332942263258,-2.87518866175765
-0.985316552,-0.001335222821545,-2.87444625333133
-0.986277334,-0.001331793705208,-2.87556304215387
-0.98729226,-0.00133328912076,-2.87507566458787
-0.988310937,-0.001330076834256,-2.87612327051446
-0.989309456,-0.001330945112087,-2.87583985437447
-0.990280587,-0.001328425281716,-2.87666286778827
-0.991300102,-0.001331608497986,-2.87562344194982
-0.992320534,-0.001330526080948,-2.87597660799653
-0.993320744,-0.001336148118393,-2.87414539557659
-0.994288783,-0.001330672158135,-2.87592892983759
-0.995301135,-0.001332084041365,-2.87546837460296
-0.996304195,-0.001329043243632,-2.87646088800735
-0.997296184,-0.001329639701656,-2.87626602578579
-0.998290475,-0.001329062257238,-2.87645467493263
-0.999289494,-0.001329770919901,-2.87622316865073
-1.000277385,-0.001327379972019,-2.87700473943424
-1.001293968,-0.001329878888196,-2.87618790834342
-1.002281345,-0.001326586130455,-2.87726454759133
-1.003298238,-0.001329166657257,-2.876420561729
-1.004300382,-0.001327932510525,-2.87682399654284
-1.005305808,-0.001327942154336,-2.87682084258844
-1.006294291,-0.001327949904043,-2.87681830810648
-1.007314093,-0.001324791919026,-2.87785232966326
-1.008295454,-0.001325202315218,-2.87771781404763
-1.009298451,-0.001323377276598,-2.87831632679737
-1.010281019,-0.001324237005026,-2.87803428018061
-1.011270187,-0.001323778510646,-2.87818467324313
-1.012291342,-0.001325975928042,-2.87746436010437
-1.013291932,-0.001324637162741,-2.87790306497178
-1.014299638,-0.00132698343777,-2.87713449758018
-1.015276506,-0.001323509018454,-2.878273095049
-1.016284741,-0.001326938619492,-2.87714916593161
-1.017297215,-0.0013221967568,-2.87870391244928
-1.018309481,-0.001324622991598,-2.87790771113601
-1.019275196,-0.001323178639704,-2.87838151862389
-1.020297616,-0.001323528200664,-2.87826680066997
-1.021302737,-0.001321249387468,-2.8790152010235
-1.02228567,-0.001323594095944,-2.8782451787323
-1.023300931,-0.001319834251923,-2.87948060515411
-1.024294562,-0.001323769219358,-2.87818772146396
-1.025299839,-0.001322537167481,-2.87859211407164
-1.026304483,-0.001324995186732,-2.87778569937217
-1.027317308,-0.001322552316719,-2.87858713939651
-1.028290562,-0.001320279699509,-2.87933405433543
-1.029291734,-0.001321142709642,-2.87905026742538
-1.030294537,-0.001321376557841,-2.87897340215193
-1.03130503,-0.001319097731124,-2.87972302665553
-1.03228154,-0.001320832111079,-2.87915238137529
-1.033310957,-0.001319147451746,-2.8797066571446
-1.034282408,-0.001320263143215,-2.87933950041792
-1.035288877,-0.001320048545384,-2.87941009712399
-1.036300294,-0.001319238268805,-2.8796767590542
-1.037297509,-0.001319697876633,-2.87952548207378
-1.038307637,-0.001316889030652,-2.88045081987953
-1.039287872,-0.001319391458123,-2.879626331914
-1.040269568,-0.001318891854474,-2.87979081395385
-1.041281275,-0.001321070528279,-2.87907399599287
-1.042307645,-0.001319176901546,-2.8796969616836
-1.04329168,-0.001319018444805,-2.87974913135195
-1.044296294,-0.001316942722847,-2.88043311318734
-1.04531356,-0.001322609223011,-2.87856845313588
-1.04628485,-0.001318369254884,-2.87996293352166
-1.04729605,-0.001321262511804,-2.87901088707769
-1.04830855,-0.00131625795254,-2.88065899188713
-1.04930862,-0.001317374626933,-2.88029070546785
-1.05029267,-0.001316264242072,-2.88065691668416
-1.0512977,-0.001316336850877,-2.88063296045045
-1.05230058,-0.001314703143995,-2.88117229848901
-1.05330273,-0.001317387789212,-2.88028636632526
-1.05430134,-0.001314256525012,-2.88131985812182
-1.05529973,-0.00131908824212,-2.87972615078873
-1.05630361,-0.001315513137728,-2.88090481035724
-1.05728927,-0.00131640804283,-2.88060947296972
-1.05829239,-0.001314720359113,-2.88116661174369
-1.05928764,-0.001315533650004,-2.88089803862789
-1.06027747,-0.001315340390222,-2.88096184377848
-1.06128816,-0.001315508951881,-2.8809061922461
-1.06229065,-0.001314675560428,-2.88118141044459
-1.06330129,-0.001316909779829,-2.88044397709938
-1.06429744,-0.001313149573074,-2.88168580318607
-1.06531031,-0.001315907031988,-2.88077479227299
-1.0662996,-0.001312648519184,-2.88185154703603
-1.06730953,-0.001314544580325,-2.88122468102143
-1.0683064,-0.001314138090859,-2.88135899630825
-1.06928575,-0.001312613500765,-2.88186313316029
-1.07029095,-0.001314616774105,-2.8812008305564
-1.0713022,-0.001313733929699,-2.88149258345515
-1.07228715,-0.001312211240331,-2.88199624641947
-1.07329594,-0.001314443801564,-2.88125797722008
-1.07429766,-0.001312973874311,-2.88174391546087
-1.0752914,-0.001316120586599,-2.88070431764036
-1.07629191,-0.001313890672806,-2.8814407703716
-1.07728615,-0.001314252055492,-2.88132133507199
-1.0782919,-0.001316284667011,-2.88065017763501
-1.0792877,-0.00131477282417,-2.88114928119127
-1.08027873,-0.001312473266765,-2.88190953379989
-1.08129852,-0.001311050989976,-2.88238041720818
-1.08229557,-0.001311922111307,-2.88209194821774
-1.08329994,-0.001311955243211,-2.88208098047712
-1.08428872,-0.001310153204948,-2.88267791642592
-1.08526122,-0.001311009172764,-2.8823942696624
-1.08629406,-0.001311618318298,-2.88219252652514
-1.08729803,-0.001312015980758,-2.88206087508782
-1.08828299,-0.001311997435297,-2.88206701392179
-1.08927988,-0.001309804461896,-2.88279353446479
-1.09030613,-0.001310778153991,-2.88247080537336
-1.09129482,-0.001307743992105,-2.88347726648449
-1.09230519,-0.00130833149384,-2.88328220424906
-1.09328217,-0.001306475053783,-2.88389887840348
-1.09429752,-0.001305600031383,-2.88418984815114
-1.0952886,-0.001305424784897,-2.88424814601294
-1.09631059,-0.001305641324984,-2.88417611247474
-1.09727775,-0.001304257595429,-2.88463662545614
-1.09828407,-0.001306580297373,-2.8838638950569
-1.09928393,-0.001304442041174,-2.88457521265993
-1.10030071,-0.001306340733474,-2.88394353104928
-1.10126746,-0.001303094414925,-2.88502411660092
-1.10229935,-0.001304656049444,-2.8845039676492
-1.10328018,-0.001301053191225,-2.88570494772499
-1.1043,-0.001299124110904,-2.88634935692852
-1.10531654,-0.00129737879943,-2.88693320318855
-1.10630769,-0.001300195720737,-2.88599126766396
-1.1072979,-0.001299947235043,-2.88607427538128
-1.10830694,-0.001301316109796,-2.88561719378077
-1.10927001,-0.001298805944208,-2.88645573241848
-1.1102893,-0.00129884027193,-2.886444254073
-1.11126346,-0.001295532565702,-2.88755166571415
-1.11229474,-0.001294873856698,-2.88777253738069
-1.1132823,-0.001291784662753,-2.88880987610277
-1.11429352,-0.001292157370321,-2.88868459090742
-1.11528533,-0.001289264283246,-2.88965804851868
-1.11629302,-0.001290733680543,-2.88916335727043
-1.11729356,-0.001287062416888,-2.8904003912054
-1.11828307,-0.00128891374088,-2.88977614634975
-1.11926847,-0.001285339500203,-2.89098214580283
-1.12028664,-0.001286599909956,-2.89055648333029
-1.12128609,-0.00128183722772,-2.89216711958414
-1.12229498,-0.00128284048427,-2.89182734292992
-1.12329187,-0.001279925216817,-2.89281540447121
-1.12430059,-0.001279496655696,-2.89296084491919
-1.12531396,-0.001275264775587,-2.89439963590583
-1.12631255,-0.001276690117187,-2.89391450346276
-1.12728947,-0.001271662327426,-2.89562819435115
-1.12828404,-0.001273831742781,-2.89488793307405
-1.12930369,-0.00126773675269,-2.89697091894905
-1.13030624,-0.001267174397078,-2.89716361047061
-1.13129807,-0.001262739190763,-2.89868634042572
-1.13229946,-0.001262430090871,-2.89879266230993
-1.13328629,-0.001259768048922,-2.89970941071288
-1.13430475,-0.001257686472325,-2.90042761032923
-1.13530839,-0.001253824599501,-2.90176321374191
-1.13631267,-0.00125622657038,-2.9009320250958
-1.13730019,-0.00124945213011,-2.9032803782148
-1.13830414,-0.00125057372644,-2.90289069974141
-1.13931119,-0.001245890954164,-2.90451996736953
-1.14031506,-0.001243895539531,-2.90521608950864
-1.14131207,-0.001240029059764,-2.90656813713821
-1.14231715,-0.001237392447751,-2.90749253896264
-1.14331078,-0.001233890185064,-2.9087234903377
-1.14433483,-0.001232083345177,-2.90935991301074
-1.14529478,-0.00122614952025,-2.91145656745196
-1.14632501,-0.001226839093284,-2.9112123936553
-1.14731824,-0.001220118382739,-2.91359802959091
-1.1483181,-0.001218343489286,-2.91423025318846
-1.14931213,-0.001213355812348,-2.91601182511889
-1.15033094,-0.001209675655459,-2.91733105937527
-1.15133315,-0.001204727192582,-2.9191112868401
-1.15232318,-0.001200177703191,-2.92075444578453
-1.15330286,-0.001195055475941,-2.9226119337652
-1.15432136,-0.001194290170929,-2.92289014194801
-1.15532414,-0.001187814602007,-2.92525134017005
-1.15631183,-0.001187839352836,-2.92524229074741
-1.1573093,-0.001182073370864,-2.92735556611768
-1.15830614,-0.001179437119514,-2.92832520812824
-1.15930898,-0.001172923575811,-2.93073028429106
-1.16030315,-0.001167520485404,-2.93273549053053
-1.1612908,-0.001163383126811,-2.93427723930517
-1.16229362,-0.001159948071672,-2.93556145274822
-1.16329657,-0.00115598286233,-2.93704860436758
-1.16430222,-0.001152623638235,-2.93831247806574
-1.16530456,-0.001145148179597,-2.94113831295932
-1.16632191,-0.001142607184472,-2.94210304951519
-1.16732145,-0.001136860702739,-2.94429274528412
-1.16831162,-0.001130824360859,-2.94660484426417
-1.16930816,-0.001126574788932,-2.94823997185624
-1.17031644,-0.001121620673962,-2.95015399429097
-1.17129941,-0.001117287019751,-2.95183524668591
-1.17230301,-0.001110854238548,-2.95434292355008
-1.1733096,-0.00110456166375,-2.95681003399908
-1.17429955,-0.001102175714931,-2.95774916234307
-1.17529613,-0.001096216350794,-2.9601037244253
-1.17631366,-0.001093762718417,-2.9610768839068
-1.17731763,-0.001087170823995,-2.96370221112119
-1.17830702,-0.001081551993887,-2.96595259770868
-1.17929687,-0.001077032359662,-2.9677712480377
-1.18029199,-0.001069667805124,-2.97075107540019
-1.18128208,-0.001066264967538,-2.97213485943675
-1.18229855,-0.001060927054672,-2.97431447551652
-1.1833064,-0.001053696727035,-2.97728436894085
-1.1843256,-0.001048547475426,-2.97941190106046
-1.18528975,-0.001042775068156,-2.98180936098247
-1.18630423,-0.001041628727896,-2.98228705086228
-1.18729909,-0.001035943002337,-2.98466413884916
-1.18831047,-0.00103376409784,-2.98557855475771
-1.18928672,-0.001030828361572,-2.98681364104784
-1.19028572,-0.001026546973597,-2.98862117302766
-1.1913014,-0.00102281955671,-2.99020097668603
-1.19228972,-0.001019669073461,-2.99154075263878
-1.1933048,-0.001014676327369,-2.99367247169706
-1.19428956,-0.001012402772352,-2.99464667424538
-1.19528679,-0.00100754224647,-2.99673673474117
-1.19631592,-0.001008512943707,-2.99631852348541
-1.19729678,-0.001005414377898,-2.9976549084484
-1.19831154,-0.001005772149811,-2.99750039431738
-1.19930888,-0.001004229109596,-2.99816719388198
-1.20029489,-0.001002541696308,-2.9988975557653
-1.20130245,-0.001003096257785,-2.99865738979219
-1.20232931,-0.001003566409979,-2.99845388323335
-1.20331535,-0.001002832399336,-2.99877164337591
-1.20432273,-0.001004765297804,-2.9979353728432
-1.20525143,-0.00100041163185,-2.99982126734251
